permno,predicted_return,stock_exret,stock_ticker,comp_name,position_type,year,month,date
57904,0.0087601561751259,0.0125054456,AFL,AFLAC,LONG,2018,2,2018-02-01
90386,0.0074928030826933,-0.036081668,MOS,MOSAIC CO,LONG,2018,2,2018-02-01
18163,0.0071628991898389,-0.091672156,PG,PROCTER GAMBLE,LONG,2018,2,2018-02-01
22293,0.0064572620227923,-0.063880254,GLW,CORNING,LONG,2018,2,2018-02-01
12490,0.0053498038182704,-0.040012617,IBM,IBM,LONG,2018,2,2018-02-01
68144,0.0046923754025488,-0.007606374,STI,SUNTRUST BANKS,LONG,2018,2,2018-02-01
38703,0.0046227181190223,-0.107211266,WFC,WELLS FARGO,LONG,2018,2,2018-02-01
66093,0.004445238747015,-0.03180765,T,AT&T,LONG,2018,2,2018-02-01
10104,0.0043428764475999,-0.018932952,ORCL,ORACLE,LONG,2018,2,2018-02-01
65875,0.0037917703502442,-0.118170429,VZ,VERIZON,LONG,2018,2,2018-02-01
76226,0.0027956919497878,-0.081641559,CBS,CBS CORP,LONG,2018,2,2018-02-01
21371,0.0027403851648925,-0.037038177,CAH,CARDINAL HEALTH,LONG,2018,2,2018-02-01
59328,0.0025386716808438,0.0290205143,INTC,INTEL,LONG,2018,2,2018-02-01
77418,0.0019557357212053,-0.026165541,TWX,TIME WARNER,LONG,2018,2,2018-02-01
70519,0.0008434432943872,-0.035121474,C,CITIGROUP INC,LONG,2018,2,2018-02-01
77606,0.0007930182267638,0.0192798022,KSS,KOHLS,LONG,2018,2,2018-02-01
86356,0.000390695263948,0.055085279,EBAY,EBAY,LONG,2018,2,2018-02-01
49154,0.0003277265957429,0.0096684452,TGT,TARGET,LONG,2018,2,2018-02-01
13901,0.0002290305668527,-0.106161077,MO,ALTRIA GROUP,LONG,2018,2,2018-02-01
77605,3.66343395103233e-05,-0.026135726,BSX,BOSTON,LONG,2018,2,2018-02-01
17750,-0.0001971895804984,-0.053065829,KMB,KIMBERLY CLARK,LONG,2018,2,2018-02-01
87137,-0.0004491929842043,-0.259741511,DVN,DEVON ENERGY,LONG,2018,2,2018-02-01
89525,-0.0006673685981793,-0.149700981,CMCSA,COMCAST,LONG,2018,2,2018-02-01
90505,-0.0007733539335847,-0.061858505,LVS,LAS VEGAS SANDS,LONG,2018,2,2018-02-01
21776,-0.00090271146631,-0.030313125,EXC,EXELON,LONG,2018,2,2018-02-01
82775,-0.0012249069296615,-0.101678628,HIG,HARTFORD FIN SER,LONG,2018,2,2018-02-01
34746,-0.0018717895845742,-0.002610551,FITB,FIFTH THIRD BANC,LONG,2018,2,2018-02-01
60628,-0.0030731368054988,-0.062323738,FDX,FEDEX,LONG,2018,2,2018-02-01
79323,-0.0035061223888526,-0.067010645,ALL,ALLSTATE,LONG,2018,2,2018-02-01
18542,-0.0036996311140024,-0.05116754,CAT,CATERPILLAR,LONG,2018,2,2018-02-01
18411,-0.003795862759965,-0.033686992,SO,SOUTHERN CO,LONG,2018,2,2018-02-01
59408,-0.0038916482963373,0.0020249523,BAC,BOFAML,LONG,2018,2,2018-02-01
75186,-0.0045043760113625,-0.005224479,SCHW,CHARLES SCHWAB,LONG,2018,2,2018-02-01
19502,-0.0046371435243223,-0.080425043,WBA,WALGREENS BOOTS,LONG,2018,2,2018-02-01
69032,-0.00485364066475,-0.010472216,MS,MORGAN STANLEY,LONG,2018,2,2018-02-01
14008,-0.0049965470537778,-0.006259896,AMGN,AMGEN,LONG,2018,2,2018-02-01
11308,-0.0058537992867123,-0.092925992,KO,COCA-COLA,LONG,2018,2,2018-02-01
22752,-0.0059988323614696,-0.085994493,MRK,"MERCK & CO., INC",LONG,2018,2,2018-02-01
77178,-0.0061390304441832,-0.040367398,QCOM,QUALCOMM,LONG,2018,2,2018-02-01
43449,-0.0065487323923658,-0.07349683,MCD,MCDONALDS CP,LONG,2018,2,2018-02-01
59459,-0.007056318864674,-0.073938835,TRV,TRAVELERS,LONG,2018,2,2018-02-01
13856,-0.0072541462493601,-0.088963669,PEP,PEPSICO,SHORT,2018,2,2018-02-01
50876,-0.007399086953191,-0.048583124,LLY,LILLY,SHORT,2018,2,2018-02-01
10145,-0.0087131414054589,-0.050044682,HON,HONEYWELL INTL,SHORT,2018,2,2018-02-01
66157,-0.0089309291780109,-0.049752411,USB,US BANCORP,SHORT,2018,2,2018-02-01
49656,-0.0089479435450493,0.0047200709,BK,BONY MELLON,SHORT,2018,2,2018-02-01
86868,-0.009005755895301,-0.016815487,GS,GOLDMAN SACHS,SHORT,2018,2,2018-02-01
52038,-0.0091491889616884,-0.052316755,SYY,SYSCO,SHORT,2018,2,2018-02-01
64936,-0.0091524082456349,-0.032104744,D,DOMINION INC,SHORT,2018,2,2018-02-01
14593,-0.0092961744579772,0.0665103607,AAPL,APPLE,SHORT,2018,2,2018-02-01
45751,-0.0102286175816446,-0.00708659,MMC,MARSH MCLENNAN,SHORT,2018,2,2018-02-01
20482,-0.0102397443077733,-0.030540122,ABT,ABBOTT,SHORT,2018,2,2018-02-01
34833,-0.0105945893003007,-0.126083363,OXY,OCCIDENTAL,SHORT,2018,2,2018-02-01
71563,-0.011066404172905,-0.010340807,BBT,BB AND T,SHORT,2018,2,2018-02-01
89006,-0.0111500765940023,-0.012361261,MDLZ,MONDELEZ INTL,SHORT,2018,2,2018-02-01
66800,-0.0111926990703384,-0.104041148,AIG,AIG,SHORT,2018,2,2018-02-01
44644,-0.0114524293044023,-0.068316679,ADP,ADP,SHORT,2018,2,2018-02-01
27959,-0.0120079600576661,-0.030017244,DUK,DUKE ENERGY,SHORT,2018,2,2018-02-01
66181,-0.0127417494168355,-0.093832653,HD,HOME DEPOT,SHORT,2018,2,2018-02-01
48725,-0.012774643543017,-0.019976404,UNP,UNION PACIFIC,SHORT,2018,2,2018-02-01
56573,-0.012786867624489,-0.071520891,ITW,ILLINOIS TOOL,SHORT,2018,2,2018-02-01
47896,-0.0133729703549164,-0.002569682,JPM,JPMORGAN,SHORT,2018,2,2018-02-01
17778,-0.0134489836761744,-0.041687831,BRK.A,BERKSHIRE HATHA,SHORT,2018,2,2018-02-01
13928,-0.0137543418055583,-0.072771486,COP,CONOCOPHILLIPS,SHORT,2018,2,2018-02-01
26403,-0.014393217048023,-0.051803917,DIS,WALT DISNEY,SHORT,2018,2,2018-02-01
27828,-0.0146546401098745,0.0019017023,HPQ,HP,SHORT,2018,2,2018-02-01
27887,-0.0158827912066547,-0.059964333,BAX,BAXTER INTL,SHORT,2018,2,2018-02-01
61399,-0.0161343345389908,-0.145662274,LOW,LOWES,SHORT,2018,2,2018-02-01
21936,-0.0177065186526321,-0.011629145,PFE,PFIZER INC,SHORT,2018,2,2018-02-01
14541,-0.017740929919527,-0.09930503,CVX,CHEVRON,SHORT,2018,2,2018-02-01
22111,-0.018496753355433,-0.055155993,JNJ,JOHNSON & JOHNSO,SHORT,2018,2,2018-02-01
23819,-0.0187639821072438,-0.136668023,HAL,HALLIBURTON,SHORT,2018,2,2018-02-01
22592,-0.0187993964392904,-0.055511199,MMM,3M,SHORT,2018,2,2018-02-01
76076,-0.0197977779909831,0.0768970586,CSCO,CISCO SYSTEMS,SHORT,2018,2,2018-02-01
87447,-0.0200827254175576,-0.173892926,UPS,UPS,SHORT,2018,2,2018-02-01
14702,-0.0210684765681278,0.0746038817,AMAT,APPLIED,SHORT,2018,2,2018-02-01
17830,-0.0216096722746472,-0.019721759,UTX,UTC,SHORT,2018,2,2018-02-01
89179,-0.0216865488117518,-0.051412694,ANTM,ANTHEM,SHORT,2018,2,2018-02-01
59176,-0.0217574508586734,-0.020114077,AXP,AMERICAN EXPRESS,SHORT,2018,2,2018-02-01
82800,-0.0219192541306479,0.0911760144,SCCO,SOUTHERN COPPER,SHORT,2018,2,2018-02-01
12052,-0.0226687836790599,-0.001234838,GD,GENERAL DYNAMICS,SHORT,2018,2,2018-02-01
11850,-0.0247577270398365,-0.124696847,XOM,EXXON MOBIL,SHORT,2018,2,2018-02-01
22779,-0.0248587662338363,0.0661632456,MSI,MOTOROLA,SHORT,2018,2,2018-02-01
55976,-0.0252414528912566,-0.156728487,WMT,WALMART,SHORT,2018,2,2018-02-01
90319,-0.0268508311753167,-0.067331266,GOOGL,ALPHABET,SHORT,2018,2,2018-02-01
15579,-0.0276332087270149,-0.013136106,TXN,TEXAS INSTRUMENT,SHORT,2018,2,2018-02-01
22103,-0.0290556901846523,-0.010583674,EMR,EMERSON ELECTRIC,SHORT,2018,2,2018-02-01
19561,-0.0294482989453726,0.0258492231,BA,BOEING,SHORT,2018,2,2018-02-01
21178,-0.0324618918376508,-0.002255428,LMT,LOCKHEED,SHORT,2018,2,2018-02-01
10107,-0.0383176926752425,-0.009730728,MSFT,MICROSOFT,SHORT,2018,2,2018-02-01
92655,-0.0398984699387364,-0.045951739,UNH,UNITEDHEALTH,SHORT,2018,2,2018-02-01
24643,0.0254159772001292,-0.056450494,ARNC,ARCONIC,LONG,2018,3,2018-03-01
17005,0.0249802718814671,-0.082600135,CVS,CVS HEALTH,LONG,2018,3,2018-03-01
21371,0.0204626503853844,-0.088769395,CAH,CARDINAL HEALTH,LONG,2018,3,2018-03-01
22293,0.019661994497134,-0.042365503,GLW,CORNING,LONG,2018,3,2018-03-01
12060,0.0176989147816538,-0.045749195,GE,GE,LONG,2018,3,2018-03-01
66800,0.0146148267036957,-0.0464436,AIG,AIG,LONG,2018,3,2018-03-01
38703,0.0133447431717409,-0.103822138,WFC,WELLS FARGO,LONG,2018,3,2018-03-01
23819,0.0132208895863191,0.0139797181,HAL,HALLIBURTON,LONG,2018,3,2018-03-01
13901,0.0127878743660186,1.19765e-05,MO,ALTRIA GROUP,LONG,2018,3,2018-03-01
34833,0.0126662963104925,0.0008817164,OXY,OCCIDENTAL,LONG,2018,3,2018-03-01
22752,0.0124249256057081,0.0123636657,MRK,"MERCK & CO., INC",LONG,2018,3,2018-03-01
25785,0.0122345924383412,0.0431978591,F,FORD MOTOR,LONG,2018,3,2018-03-01
55976,0.0114406107588756,-0.006877146,WMT,WALMART,LONG,2018,3,2018-03-01
66093,0.0110774543922176,-0.019006273,T,AT&T,LONG,2018,3,2018-03-01
86868,0.0099925501759298,-0.04320243,GS,GOLDMAN SACHS,LONG,2018,3,2018-03-01
43449,0.0098625441656392,-0.009721786,MCD,MCDONALDS CP,LONG,2018,3,2018-03-01
82775,0.0097856355614169,-0.021535156,HIG,HARTFORD FIN SER,LONG,2018,3,2018-03-01
18729,0.0086935348065174,0.0381924324,CL,COLGATE,LONG,2018,3,2018-03-01
70519,0.0084464536464487,-0.106941808,C,CITIGROUP INC,LONG,2018,3,2018-03-01
87137,0.0082752184681872,0.0373741053,DVN,DEVON ENERGY,LONG,2018,3,2018-03-01
59408,0.0079920930452568,-0.063093733,BAC,BOFAML,LONG,2018,3,2018-03-01
65875,0.0079476285261042,0.000575702,VZ,VERIZON,LONG,2018,3,2018-03-01
89525,0.0079164147389977,-0.057438053,CMCSA,COMCAST,LONG,2018,3,2018-03-01
18163,0.0073263406490478,0.0085790902,PG,PROCTER GAMBLE,LONG,2018,3,2018-03-01
77418,0.0073049938057387,0.0163268801,TWX,TIME WARNER,LONG,2018,3,2018-03-01
11308,0.0072500276118037,0.0127824396,KO,COCA-COLA,LONG,2018,3,2018-03-01
27887,0.0071789531724173,-0.039306223,BAX,BAXTER INTL,LONG,2018,3,2018-03-01
34746,0.0071169889648167,-0.035593171,FITB,FIFTH THIRD,LONG,2018,3,2018-03-01
75186,0.0062916026478908,-0.016188631,SCHW,CHARLES SCHWAB,LONG,2018,3,2018-03-01
11850,0.0061299020023954,-0.016019425,XOM,EXXON MOBIL,LONG,2018,3,2018-03-01
26403,0.0059481039276085,-0.027466821,DIS,WALT DISNEY,LONG,2018,3,2018-03-01
87842,0.0055056904163494,-0.007594896,MET,METLIFE,LONG,2018,3,2018-03-01
20482,0.0053610470895375,-0.007896016,ABT,ABBOTT,LONG,2018,3,2018-03-01
44644,0.0053182785120077,-0.011592511,ADP,ADP,LONG,2018,3,2018-03-01
17750,0.0051032792797872,0.0007932482,KMB,KIMBERLY CLARK,LONG,2018,3,2018-03-01
61399,0.0050997221670048,-0.021637967,LOW,LOWES,LONG,2018,3,2018-03-01
13856,0.0049672639074951,0.0009504708,PEP,PEPSICO,LONG,2018,3,2018-03-01
68144,0.0044802427165918,-0.026873132,STI,SUNTRUST BANKS,LONG,2018,3,2018-03-01
59459,0.0037956401356981,0.0030726665,TRV,TRAVELERS,LONG,2018,3,2018-03-01
90505,0.0037119613958158,-0.003297446,LVS,LAS VEGAS SANDS,LONG,2018,3,2018-03-01
47896,0.0029461416986853,-0.048978776,JPM,JPMORGAN,LONG,2018,3,2018-03-01
69032,0.00294044069423,-0.037872605,MS,MORGAN STANLEY,LONG,2018,3,2018-03-01
71563,0.0028047512366347,-0.04277429,BBT,BB AND T,LONG,2018,3,2018-03-01
76226,0.0023171368089582,-0.027530089,CBS,CBS,LONG,2018,3,2018-03-01
89258,0.0020007680860125,-0.027153391,PRU,PRUDENTIAL FINL,LONG,2018,3,2018-03-01
52038,0.0019179804991484,0.0040969416,SYY,SYSCO,LONG,2018,3,2018-03-01
17778,0.0016385207081759,-0.037038758,BRK.A,BERKSHIRE HATHA,LONG,2018,3,2018-03-01
56573,0.0014931679726854,-0.025876999,ITW,ILLINOIS TOOL,LONG,2018,3,2018-03-01
87055,0.0008274276412295,-0.014038718,COST,COSTCO WHOLESALE,LONG,2018,3,2018-03-01
48725,0.00078710249392,0.0309920758,UNP,UNION PACIFIC,LONG,2018,3,2018-03-01
77605,0.0007144233337698,0.0011010074,BSX,BOSTON,SHORT,2018,3,2018-03-01
77606,0.0001441600242599,-0.000645986,KSS,KOHLS,SHORT,2018,3,2018-03-01
90386,0.0001074772514234,-0.078607563,MOS,MOSAIC CO,SHORT,2018,3,2018-03-01
10104,6.54178511627565e-05,-0.098198842,ORCL,ORACLE,SHORT,2018,3,2018-03-01
87447,-0.0013790231382725,0.0012944066,UPS,UPS,SHORT,2018,3,2018-03-01
59176,-0.0021505427022411,-0.044480201,AXP,AMERICAN EXPRESS,SHORT,2018,3,2018-03-01
82800,-0.0021770985251822,0.0263985917,SCCO,SOUTHERN COPPER,SHORT,2018,3,2018-03-01
90319,-0.0027160349902702,-0.061593536,GOOGL,ALPHABET,SHORT,2018,3,2018-03-01
66157,-0.0028715220752176,-0.066589344,USB,US BANCORP,SHORT,2018,3,2018-03-01
79323,-0.0029384428280378,0.031416811,ALL,ALLSTATE,SHORT,2018,3,2018-03-01
66181,-0.0030436836837752,-0.017559092,HD,HOME DEPOT,SHORT,2018,3,2018-03-01
22779,-0.0034264153291498,-0.004208794,MSI,MOTOROLA,SHORT,2018,3,2018-03-01
13928,-0.0041647584292379,0.0905958079,COP,CONOCOPHILLIPS,SHORT,2018,3,2018-03-01
14593,-0.0042488439663048,-0.059150733,AAPL,APPLE,SHORT,2018,3,2018-03-01
21936,-0.0047754880817653,-0.0236833,PFE,PFIZER INC,SHORT,2018,3,2018-03-01
86356,-0.0055307573433025,-0.062229231,EBAY,EBAY,SHORT,2018,3,2018-03-01
10145,-0.005815538741045,-0.044776831,HON,HONEYWELL INTL,SHORT,2018,3,2018-03-01
27828,-0.0061366143239464,-0.057991806,HPQ,HP,SHORT,2018,3,2018-03-01
17830,-0.0062410581199832,-0.067301612,UTX,UTC,SHORT,2018,3,2018-03-01
45751,-0.0065354638160182,-0.006279479,MMC,MARSH MCLENNAN,SHORT,2018,3,2018-03-01
50876,-0.0068672339909338,0.0034443536,LLY,LILLY,SHORT,2018,3,2018-03-01
14541,-0.0071194319856259,0.017842127,CVX,CHEVRON,SHORT,2018,3,2018-03-01
57904,-0.0071609441604755,-0.016401538,AFL,AFLAC,SHORT,2018,3,2018-03-01
22111,-0.0071868044413209,-0.014420072,JNJ,JOHNSON & JOHNSO,SHORT,2018,3,2018-03-01
12490,-0.007709655934068,-0.016501457,IBM,IBM,SHORT,2018,3,2018-03-01
18411,-0.0081680026148809,0.0360574163,SO,SOUTHERN CO,SHORT,2018,3,2018-03-01
22592,-0.008312313775091,-0.068995167,MMM,3M,SHORT,2018,3,2018-03-01
77178,-0.0083358482048459,-0.148638468,QCOM,QUALCOMM,SHORT,2018,3,2018-03-01
19502,-0.0084410499565529,-0.050744336,WBA,WALGREENS BOOTS,SHORT,2018,3,2018-03-01
14008,-0.0089600269046897,-0.073418703,AMGN,AMGEN,SHORT,2018,3,2018-03-01
49154,-0.0093461289539329,-0.080399867,TGT,TARGET,SHORT,2018,3,2018-03-01
60628,-0.0096649325648579,-0.024638018,FDX,FEDEX,SHORT,2018,3,2018-03-01
89006,-0.0098457483185311,-0.045519177,MDLZ,MONDELEZ INTL,SHORT,2018,3,2018-03-01
18542,-0.0099361484444583,-0.047986113,CAT,CATERPILLAR,SHORT,2018,3,2018-03-01
89179,-0.0107702862416041,-0.064529378,ANTM,ANTHEM,SHORT,2018,3,2018-03-01
64936,-0.0111246726949374,-0.0794718,D,DOMINION INC,SHORT,2018,3,2018-03-01
19561,-0.0114354331919286,-0.095879238,BA,BOEING,SHORT,2018,3,2018-03-01
14702,-0.0116898920405951,-0.035480961,AMAT,APPLIED,SHORT,2018,3,2018-03-01
21776,-0.013220884823371,0.0520856753,EXC,EXELON,SHORT,2018,3,2018-03-01
10107,-0.013345268865546,-0.027760981,MSFT,MICROSOFT,SHORT,2018,3,2018-03-01
15579,-0.0133751179523185,-0.042262889,TXN,TEXAS INSTRUMENT,SHORT,2018,3,2018-03-01
27959,-0.0147861410735759,0.0271719005,DUK,DUKE ENERGY,SHORT,2018,3,2018-03-01
49656,-0.0149703100186346,-0.097540472,BK,BONY MELLON,SHORT,2018,3,2018-03-01
12052,-0.0169138818738558,-0.008067872,GD,GENERAL DYNAMICS,SHORT,2018,3,2018-03-01
59328,-0.0172453058540096,0.0555037893,INTC,INTEL,SHORT,2018,3,2018-03-01
76076,-0.0177308033587081,-0.043306328,CSCO,CISCO SYSTEMS,SHORT,2018,3,2018-03-01
22103,-0.0177722684138166,-0.039940342,EMR,EMERSON ELECTRIC,SHORT,2018,3,2018-03-01
21178,-0.0207921036850765,-0.042270157,LMT,LOCKHEED,SHORT,2018,3,2018-03-01
19393,-0.0221947804412682,-0.045661889,BMY,BRISTOLMYERS,SHORT,2018,3,2018-03-01
92655,-0.0309184745792971,-0.051551025,UNH,UNITEDHEALTH,SHORT,2018,3,2018-03-01
49154,0.0207373282137844,0.0442574708,TGT,TARGET,LONG,2018,4,2018-04-01
24643,0.019119845889353,-0.228396586,ARNC,ARCONIC,LONG,2018,4,2018-04-01
22752,0.0122514865450588,0.0793783678,MRK,"MERCK & CO., INC",LONG,2018,4,2018-04-01
21371,0.0110758813101428,0.0223715039,CAH,CARDINAL HEALTH,LONG,2018,4,2018-04-01
12060,0.0110313208170702,0.0423685587,GE,GE,LONG,2018,4,2018-04-01
22293,0.0094741230524977,-0.032246439,GLW,CORNING,LONG,2018,4,2018-04-01
77178,0.0091115635385291,-0.080808079,QCOM,QUALCOMM,LONG,2018,4,2018-04-01
66093,0.0089095285452317,-0.070123723,T,AT&T,LONG,2018,4,2018-04-01
22779,0.0081706689022964,0.0416199318,MSI,MOTOROLA,LONG,2018,4,2018-04-01
52038,0.0075436876851196,0.0476327217,SYY,SYSCO,LONG,2018,4,2018-04-01
10104,0.0075060031294989,0.0010043315,ORCL,ORACLE,LONG,2018,4,2018-04-01
66800,0.0066735296454805,0.0276334783,AIG,AIG,LONG,2018,4,2018-04-01
17005,0.0065794119986627,0.1291256784,CVS,CVS HEALTH,LONG,2018,4,2018-04-01
12490,0.0060447148905904,-0.056604239,IBM,IBM,LONG,2018,4,2018-04-01
82800,0.004817841164189,-0.026686064,SCCO,SOUTHERN COPPER,LONG,2018,4,2018-04-01
77606,0.0044182877012031,-0.053147873,KSS,KOHLS,LONG,2018,4,2018-04-01
34833,0.0041688961968296,0.1879473417,OXY,OCCIDENTAL,LONG,2018,4,2018-04-01
44644,0.0041182121475305,0.0391357629,ADP,ADP,LONG,2018,4,2018-04-01
86356,0.0038933498942986,-0.060048124,EBAY,EBAY,LONG,2018,4,2018-04-01
87137,0.0037518878545487,0.1414122371,DVN,DEVON ENERGY,LONG,2018,4,2018-04-01
55976,0.0035325998856931,-0.007132293,WMT,WALMART,LONG,2018,4,2018-04-01
90386,0.0035234102213713,0.1085670529,MOS,MOSAIC CO,LONG,2018,4,2018-04-01
25785,0.0032252767157305,0.0265783271,F,FORD MOTOR,LONG,2018,4,2018-04-01
27828,0.0029289670650474,-0.021016801,HPQ,HP,LONG,2018,4,2018-04-01
61399,0.0028804335061189,-0.057354412,LOW,LOWES,LONG,2018,4,2018-04-01
19502,0.0028512974344871,0.0135686225,WBA,WALGREENS BOOTS,LONG,2018,4,2018-04-01
64936,0.0024936866181848,-0.01430231,D,DOMINION INC,LONG,2018,4,2018-04-01
70519,0.0023208657207334,0.0100073576,C,CITIGROUP INC,LONG,2018,4,2018-04-01
77418,0.0022901073202795,0.0051817428,TWX,TIME WARNER,LONG,2018,4,2018-04-01
89006,0.0022090242713804,-0.054838764,MDLZ,MONDELEZ INTL,LONG,2018,4,2018-04-01
14702,0.0021768206654067,-0.10821536,AMAT,APPLIED,LONG,2018,4,2018-04-01
86868,0.0020719675793457,-0.055120314,GS,GOLDMAN SACHS,LONG,2018,4,2018-04-01
76226,0.001965982877774,-0.044015268,CBS,CBS,LONG,2018,4,2018-04-01
38703,0.0012772990212826,-0.009986163,WFC,WELLS FARGO,LONG,2018,4,2018-04-01
18411,0.0012314532573254,0.0312914266,SO,SOUTHERN CO,LONG,2018,4,2018-04-01
65875,0.0009901743973128,0.042932888,VZ,VERIZON,LONG,2018,4,2018-04-01
11308,0.0004954385890083,-0.006465651,KO,COCA-COLA,LONG,2018,4,2018-04-01
71563,-0.0001278634356476,0.0132041177,BBT,BB AND T,LONG,2018,4,2018-04-01
59408,-0.0004756250063386,-0.003734101,BAC,BOFAML,LONG,2018,4,2018-04-01
13928,-0.0009275891484808,0.1033393978,COP,CONOCOPHILLIPS,LONG,2018,4,2018-04-01
79323,-0.0009763609537459,0.0304565033,ALL,ALLSTATE,LONG,2018,4,2018-04-01
45751,-0.0013409983277418,-0.010057179,MMC,MARSH MCLENNAN,LONG,2018,4,2018-04-01
19393,-0.0013684961832097,-0.17088615,BMY,BRISTOLMYERS,LONG,2018,4,2018-04-01
17830,-0.0017441208026102,-0.046464364,UTX,UTC,LONG,2018,4,2018-04-01
21936,-0.0017563226077715,0.0301581523,PFE,PFIZER INC,LONG,2018,4,2018-04-01
50876,-0.0020764316248388,0.0464221104,LLY,LILLY,LONG,2018,4,2018-04-01
22592,-0.0024313396151987,-0.115877061,MMM,3M,LONG,2018,4,2018-04-01
17750,-0.0024743420988056,-0.06123834,KMB,KIMBERLY CLARK,LONG,2018,4,2018-04-01
14593,-0.0027229825051804,-0.016419694,AAPL,APPLE,LONG,2018,4,2018-04-01
22111,-0.0044007899647286,-0.014353539,JNJ,JOHNSON & JOHNSO,LONG,2018,4,2018-04-01
87842,-0.0044610565549056,0.037388382,MET,METLIFE,SHORT,2018,4,2018-04-01
13856,-0.0048057687044242,-0.076617582,PEP,PEPSICO,SHORT,2018,4,2018-04-01
48725,-0.0051350681972778,-0.007350962,UNP,UNION PACIFIC,SHORT,2018,4,2018-04-01
27959,-0.0051538290061785,0.0333231477,DUK,DUKE ENERGY,SHORT,2018,4,2018-04-01
43449,-0.0057438925301442,0.0693251355,MCD,MCDONALDS CP,SHORT,2018,4,2018-04-01
20482,-0.0061425823381636,-0.02660022,ABT,ABBOTT,SHORT,2018,4,2018-04-01
57904,-0.0062529342808465,0.0399620062,AFL,AFLAC,SHORT,2018,4,2018-04-01
34746,-0.0063868245070721,0.0433243527,FITB,FIFTH THIRD,SHORT,2018,4,2018-04-01
59176,-0.0065993643373018,0.0609928085,AXP,AMERICAN EXPRESS,SHORT,2018,4,2018-04-01
14008,-0.0066097317805513,0.0220631635,AMGN,AMGEN,SHORT,2018,4,2018-04-01
27887,-0.0067155669413117,0.0671731694,BAX,BAXTER INTL,SHORT,2018,4,2018-04-01
23819,-0.0067306286470784,0.127488011,HAL,HALLIBURTON,SHORT,2018,4,2018-04-01
18163,-0.0070984168085671,-0.079891457,PG,PROCTER GAMBLE,SHORT,2018,4,2018-04-01
26403,-0.0077780000937073,-0.002495187,DIS,WALT DISNEY,SHORT,2018,4,2018-04-01
49656,-0.0077833513565133,0.061087863,BK,BONY MELLON,SHORT,2018,4,2018-04-01
89258,-0.0077869302631097,0.025350328,PRU,PRUDENTIAL FINL,SHORT,2018,4,2018-04-01
11850,-0.0079034354299776,0.0406855023,XOM,EXXON MOBIL,SHORT,2018,4,2018-04-01
89525,-0.0079255128105196,-0.077197454,CMCSA,COMCAST,SHORT,2018,4,2018-04-01
87055,-0.0079565464041122,0.044930262,COST,COSTCO WHOLESALE,SHORT,2018,4,2018-04-01
66157,-0.0083958561115055,-0.002390084,USB,US BANCORP,SHORT,2018,4,2018-04-01
89179,-0.0092356824050653,0.072746606,ANTM,ANTHEM,SHORT,2018,4,2018-04-01
21776,-0.0093003048596857,0.0157751343,EXC,EXELON,SHORT,2018,4,2018-04-01
82775,-0.0097709398671045,0.0436310484,HIG,HARTFORD FIN SER,SHORT,2018,4,2018-04-01
18542,-0.0106658819670609,-0.016598834,CAT,CATERPILLAR,SHORT,2018,4,2018-04-01
17778,-0.0112934372259016,-0.029651421,BRK.A,BERKSHIRE HATHA,SHORT,2018,4,2018-04-01
59459,-0.011479220147775,-0.053682836,TRV,TRAVELERS,SHORT,2018,4,2018-04-01
18729,-0.011639089898687,-0.085523842,CL,COLGATE,SHORT,2018,4,2018-04-01
87447,-0.0118173827757947,0.0830639391,UPS,UPS,SHORT,2018,4,2018-04-01
60628,-0.0119656242594071,0.0281281168,FDX,FEDEX,SHORT,2018,4,2018-04-01
47896,-0.0119802649582296,-0.007128857,JPM,JPMORGAN,SHORT,2018,4,2018-04-01
56573,-0.0120942150746221,-0.094850777,ITW,ILLINOIS TOOL,SHORT,2018,4,2018-04-01
66181,-0.0127767422658988,0.0354042924,HD,HOME DEPOT,SHORT,2018,4,2018-04-01
12052,-0.0133116429766824,-0.085872597,GD,GENERAL DYNAMICS,SHORT,2018,4,2018-04-01
90505,-0.0134140218183583,0.0184887382,LVS,LAS VEGAS SANDS,SHORT,2018,4,2018-04-01
21178,-0.0134193825773846,-0.051972593,LMT,LOCKHEED,SHORT,2018,4,2018-04-01
14541,-0.0137860549379675,0.0956712006,CVX,CHEVRON,SHORT,2018,4,2018-04-01
22103,-0.0139510961542039,-0.029072024,EMR,EMERSON ELECTRIC,SHORT,2018,4,2018-04-01
90319,-0.0150217118326743,-0.019295363,GOOGL,ALPHABET,SHORT,2018,4,2018-04-01
76076,-0.015206099509071,0.0389357781,CSCO,CISCO SYSTEMS,SHORT,2018,4,2018-04-01
75186,-0.0155874394891364,0.0648581176,SCHW,CHARLES SCHWAB,SHORT,2018,4,2018-04-01
13901,-0.0157345314072425,-0.101046971,MO,ALTRIA GROUP,SHORT,2018,4,2018-04-01
10145,-0.0160354533654739,-0.000223623,HON,HONEYWELL INTL,SHORT,2018,4,2018-04-01
19561,-0.0167695428993699,0.0159233878,BA,BOEING,SHORT,2018,4,2018-04-01
69032,-0.0171411876253835,-0.040132398,MS,MORGAN STANLEY,SHORT,2018,4,2018-04-01
68144,-0.0176028373165076,-0.019624543,STI,SUNTRUST BANKS,SHORT,2018,4,2018-04-01
77605,-0.0184367996604549,0.0498444973,BSX,BOSTON,SHORT,2018,4,2018-04-01
92655,-0.0198235412804314,0.1032728715,UNH,UNITEDHEALTH,SHORT,2018,4,2018-04-01
